Vedio link,Video title,Timing Start,Timing End,Over All Label,Aspect_1,Aspect_Comp_label_1,Label_Complaint_1,timing_1,Aspect_1 Reasonings,Aspect_2,Aspect_Comp_label_2,Label_Complaint_2,timing_2,Aspect_2 Reasonings,Aspect_3,Aspect_Comp_label_3,Label_Complaint_3,timing_3,Aspect_3 Reasonings,Aspect_4,Aspect_Comp_label_4,Label_Complaint_4,timing_4,Aspect_4 Reasonings
https://youtu.be/HbZMTKabenQ?si=mEjXIrTnktfGSCp6,ICICI Bank Fraud 😱 #shorts #icicibank #fraud,0:00,0:51,1,Transactions,1,Withdrawal of FD by Narayan Murthy,0:10,Loss of confidence leading to a bank run,Service types,1,CEO appointment and strategy shift,0:20,Focus on retail and transactional banking,Claimed benefit,1,Profit increase under Chanda Kochhar,0:30,Profits doubled during her tenure,Transactions,1,Increase in bad loans,0:40,Bad loans rose dramatically
https://youtube.com/shorts/ATGliyMSMvE?si=QFKJ2KAhXCrf2JRE,UPI charges to be paid by customer or Merchant or PPI,0:00,0:51,0,service type,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/iUoFKK-ZgNo?si=r2wrQTsXF7VJtgcL,UPI payment can Be Reversed,0:00,0:51,0,service type,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/ksxJAqA34PI?si=jVNKLKcdmvXBylMe,UPI Wrong Transaction Resolution,0:00,0:50,1,Claimed benifit,1,Visit NPCI website or use the provided link to access the Dispute Redressal Mechanism,0:10,Fill in the form with transaction details to start the verification process,Customer service,1,NPCI will cross verify the incident and you will get your money back in a few days,0:30,Cross verification ensures the resolution of the issue,N/A,0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A
https://youtube.com/shorts/OHYiEIMrWp8?si=xcEGYt5EagSJHReO,Changes in UPI payment,0:0,0:49,1,Transaction,1,Changes in UPI payment,0:14,If any scammer sent money 2000 the within 4 hours you can complain and reverse it,,,,,,,,,,,,,,,
https://youtube.com/shorts/xzhoU55UTZo?si=4qEDou_5J2JVAa_Q,Fake SBI Scam In Tamil Nadu!,0:00,0:49,1,Transactions,1,Fake bank operation,0:10,Creation of fake documents,Customer service,1,Deception of customers,0:20,Customers misled by fake operations,Service types,1,"None, as it was a scam",0:30,Operational deception,Policies,1,Legal ramifications,0:40,Bail obtained due to no financial loss
https://youtube.com/shorts/iMf0GpOCZw8?si=D2aYt7N_u1Djs8Us,If this is done then a notice will definitely come from the income Tax Department,0:0,0:48,1,Transaction,1,Public get notice from Income Tax Department,0:26,"As per CBDT rules,cash payments of RS.1 lakh or more against credit card bills should be reported to the income Tax Department,Additionally,if 10 lakhs or more is paid in a financial year to settlr credit card bills,the payment shoud be disclosed to the Income Tax Depaetment",Service types,0,,,No Cause,,,,,,,,,,
https://youtube.com/shorts/jnxuueZqBAc?si=cGfSEBfmOLgV5RbU,Credit card are a disaster,0:0,0:48,1,Transaction,1,"It create such an illusion that you have moneybut maybe you do not have money,if you are not able to make your full paymen then it piles up your interest",0:22,You give an interest off 30-36% annually which make it most expensive loanor if you default on the payment your credit score goes for a toss,Claimed Benifits,0,No cause,,No cause,,,,,,,,,,
https://youtube.com/shorts/OHYiEIMrWp8?si=49Zm-JZvqAdW5eCJ,5 Major Changes in UPI Payment,0:00,0:48,1,Transactions,1,Explaining the 4-hour window to reverse UPI transactions above 2000 rupees if scammed.,0:15,Providing information on the increased UPI transaction limit from 1 lakh to 5 lakh rupees for hospitals and educational institutes.,Service types,1,Introducing the new feature of cash withdrawal through UPI at Hitachi ATMs.,0:30,Detailing the enhanced limit of UPI Lite from Rs 200 to Rs 500 for small payments.,Customer service,1,Noting the deactivation policy for unused UPI IDs exceeding one year.,0:45,Encouraging viewers to follow for more updates and insights on UPI changes in 2024.,N/A,0,N/A,N/A,N/A
https://youtube.com/shorts/8LuX1fyPPlw?si=BfWbM5CAhMjODIpU,Customers Don’t Have to Pay UPI Charges,0:00,0:48,0,service type,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/IqTVhH9g9i0?si=T23zXoA4hFiA7lz1,File consumer complaint,0:0,0:47,1,Customer Service,1,File consumer complaint on Whatsapp,0:06,"Paid more than MRP?,Recived bad quality product.Did not receive refund,become victim or fraud",Service types,0,,,No Cause,,,,,,,,,,
https://youtube.com/shorts/RXH4BFBHeIc?si=YFGox73dULs05XkJ,UPI ttransfer fraud,0:0,0:47,1,Transaction,1,Hackers are sent money in your account and then send a link to transfer his/her money,0:26,if you click the link then your account  may be empty and access are hacked by them,,,,,,,,,,,,,,,
https://youtube.com/shorts/xDD9BPhGl7o?si=IDAvsT6Jk89h7JE6,"Mere sath hua Fake PhonePe Payment Scam, Aap Savdhaan raho ⚠️💯",0:00,0:47,1,Transactions,1,Describing an incident where a payment was supposedly made but didn't reflect.,0:10,Explaining the confusion and realization of a potential scam.,Customer service,1,Warning about the presence of fake Paytm and Google Pay apps in the market.,0:30,Detailing how these apps deceive users by mimicking legitimate ones.,Claimed benefit,1,Highlighting the ability of these apps to fake payment confirmations and transactions.,0:50,Urging viewers to verify UPI payments directly on their phones and avoid downloading suspicious apps.,N/A,1,N/A,N/A,N/A
https://youtube.com/shorts/SywjVcNws2g?si=uN4fRgz8hFO78Cx6,Canara Bank Netbanking login issue resolved for Corporate Users,0:00,0:47,0,Service Types,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/tvBxNd_7Uyg?si=Psmz6j11c_re9lIt,UPI frauds Complaint | Bank Account fraud | UPI fraud UPI | UPI scam Google pay scam fraud,0:00,0:47,0,transaction,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/GZcL9RGZAKw?si=WC4s4ThppvhN8KvG,Phonepe pe UPI|Issue problem solve,0:0,0:46,1,Transaction,1,UPI Issue at your bank,0:22,if in your sim has no recharge from three months or that paarticuler bank has server down problem in that time,Claimed benifit,0,No complaint,,no cause,,,,,,,,,,
https://youtu.be/YCfeuDvsoik?si=cFcyrQu0Ii33GoQ5,Home loan fraud by banks 🤔 #shorts #short,0:00,0:46,1,Service types,1,5% penalty for early cancellation,0:15,Bank imposes penalty despite RBI guidelines,Customer service,1,Cooling-off period,0:25,Customers have right to cancel without penalty during cooling-off period,Claimed benefit,1,Misinterpretation of RBI guidelines,0:30,Bank staff unaware or misinterpreting regulations,Claimed benefit,1,No penalty if within cooling-off period,0:35,Customers protected by RBI regulations from undue penalties
https://youtu.be/c1LwLtpV8xs?si=mwBhJzJyM_AZ0GT-,,0:00,0:46,1,Service types,1,Bank can break locker if not opened,0:05,Impact of non-usage on locker security,Claimed benefit,1,Bank liable for fire/theft in locker,0:15,Customer protection in case of incidents,Transactions,1,Compensation rules for bank liabilities,0:25,Details of compensation,Customer service,1,Bank responsibilities clarified,0:30,Information on natural disaster exemptions
https://youtube.com/shorts/Usc7Gs7WRqw?si=I5JOXYLqZbMOIbpl,Unauthorized Transaction Reversal Process,0:00,0:46,1,Transactions,1,Unauthorized transaction claim,0:30,Asserting unauthorized transaction,Customer service,1,Miscommunication,1:00,Clarifying customer rights,Service types,1,RBI guidelines,1:20,RBI regulations on unauthorized transactions,,,,,
https://youtube.com/shorts/_xqKM2xblDM?si=w5h911RB1CoIY7xl,Credit card frauds! ,0:00,0:45,1,Transactions,1,"Unauthorized transaction of Rs 45,000",0:05,Customer reports a fraudulent transaction that they did not authorize or share OTP for,Customer service,1,Initial refusal to reimburse the disputed amount,0:20,Bank representative refuses reimbursement despite customer reporting the issue within 3 days,Claimed benefit,1,Reference to RBI rules for reimbursement,0:40,Customer cites RBI regulations that mandate the bank to cover the liability if reported within 3 days,Service types,1,Advice to follow a financial advisor for updates,1:20,Customer mentions following C.S. Sakshi Jain for financial advice and encourages others to do the same
https://youtube.com/shorts/OwyHhVpOw-s?si=UNrA0nohiMh4rChp,Beware of the New UPI Scam,0:00,0:45,1,Transactions,1,Scam during delivery,0:15,Scammers call on delivery day posing as seller,Customer Service,1,Fake verification links,0:25,Links ask for a payment of one rupee,Service types,1,Account details stolen,0:30,Opening the link compromises account,Claimed Benefit,1,Empty bank account,0:35,Victims' bank accounts emptied
https://youtube.com/shorts/TMilfYmGxpY?si=zWKgUOTlMQ8pAock,HOW TO GET SBI USER ID FOR NEW REGISTRANTS | GET SBI USER ID BY SMS,0:00,0:45,0,Service Types,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/kqkDGAeBl_U?si=hqSDVmNeTsALuuuE,Shocking Bank Scam ,0:00,0:44,1,Transactions,1,Phishing message about KYC update,0:20,Actor received a fraudulent message prompting KYC update,Customer service,1,Immediate action led to financial loss,0:30,"Actor followed instructions, resulting in money loss",Claimed benefit,1,Scam message claiming account closure without KYC update,0:40,Message led to false urgency and incorrect actions,Service types,1,Tips to avoid banking scams,1:00,Tips include checking bank's official website for authenticity of messages
https://youtube.com/shorts/DN7Ujw4LXyE?si=SmS29P4ylQWJQLYe,Bank responsibility for fraud transaction,0:00,0:44,1,Transactions,1,Bank account fraud without sharing information,0:10,Highlighting the scenario where fraud occurs despite no fault of the customer,Customer service,1,Reporting fraud within 3 days,0:30,Advising customers to report fraud to the bank within 3 days to ensure zero liability,Claimed benefit,1,Zero liability for the customer,0:50,"Emphasizing that according to RBI rules, the bank takes full responsibility if fraud is reported within 3 days",Service types,1,Sharing informational videos,1:20,Encouraging viewers to share the video and subscribe for more informational content
https://youtube.com/shorts/c0t3-n_AX_0?si=DQACIwNn42Qa2j0M,Minimum Balance Penalty Explained,0:00,0:44,1,Transactions,1,Incorrect penalty charge,0:20,Customer is penalized for not maintaining the minimum balance despite fulfilling monthly average balance requirement,Customer service,1,Resolution of incorrect charges,0:50,Bank employee checks and agrees to auto-reverse the penalty upon customer's explanation,Claimed benefit,1,Correct understanding of bank policies,1:20,Customer educates about maintaining monthly average balance to avoid penalties,Service types,1,Account management practices,1:40,Emphasizes the importance of knowing bank policies to avoid unnecessary charges
https://youtube.com/shorts/DN7Ujw4LXyE?si=tCDTxJwV0lL3yWK4,Zero Liability for Bank Fraud Explained,0:00,0:44,0,Transaction,0,Unauthorized transaction without sharing OTP,0:10,Customer faces fraud despite not sharing any personal information,Customer protection,0,Zero liability policy,0:30,RBI rules state that customers reporting fraud within 3 days have zero liability,Bank's responsibility,0,Prompt reporting required,0:50,Emphasis on timely reporting to the bank to ensure protection,Awareness,0,Informational content for customers,1:10,Encourages viewers to share the video for broader awareness and subscribe for more information
https://youtu.be/kdFK-Tu7z8o?si=_u5dAtLvlfwM0yTE,🤩 Fraud Loans se bachne ki ninja technique ￼#tech #techiela #banking #techshorts,0:00,0:43,0,Service types,0,Loan application process,0:30,Misleading loan offers without consent,Customer service,0,Credit score impact,1:00,Loan rejection due to low credit score,Service types,0,OneScore app usage,1:20,Using app to check and report fake loans,,,,,
https://youtube.com/shorts/NwQo59nRIOI?si=8LfDKzG7O9bWQp-G,Failed UPI transaction,0:0,0:42,1,Transaction,1,Account debited but the beneficiary account is not credited(transforn or funds),0:34,"If unable to credit the beneficiary account,auto reversal(R) by the Beneficiary bank latest on T+1 day.",Customer Service,0,,,No Cause,,,,,,,,,,
https://youtube.com/shorts/-_wB7fUCa8c?si=VH5_jKHjYijrda6I,Ab Payment Fail hone par iss UPI Trick ko use karna,0:00,0:42,0,Transactions,0,Humorous conversation about requesting a large sum of money.,0:10,Explaining the concept of crore (Indian numbering system).,Customer service,0,Mentioning using Google for currency conversion.,0:30,Discussing internet connectivity issues and alternative offline UPI options.,Service types,0,Describing how to use an offline UPI number for transactions.,0:50,Detailing the setup process for offline UPI transactions.,N/A,0,N/A,N/A,N/A
https://youtube.com/shorts/IwpVD6HmGvY?si=IF6--UMuwt9bxx6Q,RBI STRICT GUIDELINES FOR ALL THE BANKS,0:0,0:41,1,Customer service,1,Bank penalty problem.,0:20,Minimum bank balance 10000.if balance is below 10000 then the penalty problem occured,Claimed Benifit,1,It should be ensured that the balance is the saving account does not turn negative balance solely on account of levy of charge for non-maintenance of minimum balance,,negative balance solely on account of levy of charge for non-maintenance of minimum balance,,,,,,,,,,
https://youtube.com/shorts/RM89i7rXQRo?si=12rwK0Oca8qPJGnr,Beware of UPI scam,0:0,0:41,1,Service types,1,There was a report of cybercriminals looting 1crore from 81 people in Mumbai,0:41,Scammers are using a new payment mistake tactil to steel money,,,,,,,,,,,,,,,
https://youtube.com/shorts/skX3iGlHMBU?si=Zqc1ZQNmCzLm8lUK,UPI payment fraud,0:0,0:41,1,Transaction,1,"Request money fraud,SIM swap fraud",0:27,don't tell the UPI details,,,,,,,,,,,,,,,
https://youtube.com/shorts/8elN5hd5tAA?si=3Gfg_GsZuA2eiCPE,Zero Liability for Bank Fraud Explained,0:00,0:41,0,Transaction,0,Unauthorized transaction without sharing OTP,0:10,Customer faces fraud despite not sharing any personal information,Customer protection,0,Zero liability policy,0:30,RBI rules state that customers reporting fraud within 3 days have zero liability,Bank's responsibility,0,Prompt reporting required,0:50,Emphasis on timely reporting to the bank to ensure protection,Awareness,0,Informational content for customers,1:10,Encourages viewers to share the video for broader awareness and subscribe for more information
https://youtu.be/RhmZqHUchCo?si=YcxcQap7QFmXC4Sh,"A customer making GST payment via SBI's Internet Banking shortly after midnight, on 1st July 2017",0:00,0:41,0,Service Types,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtu.be/zbZEuL2Ijac?si=gXp1skTo6tPSC_Ek,Get your HDFC Bank Customer ID through NetBanking,0:00,0:40,0,Customer Service,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/VjUMEbxA3Oo?si=OfCPj4ZH1elGZCFd,UPI payment fraud,0:0,0:39,1,Transaction,1,unknown person sent money in your account and then request you to return the miney and when you return the money all of your  UPI  acces  are hecked ,0:27,scammers are refund the money in them account,,,,,,,,,,,,,,,
https://youtube.com/shorts/X9DceASFh2w?si=T5bWocSCsJgvwT34,Pay Your UPI Payments In Instalments: ICICI Bank Launches EMI Service On UPI | ET Now,0:00,0:37,0,service type,0,No complaint,,No cause,,,,,,,,,,,,,,,
https://youtube.com/shorts/TEVEdq3J8ks?si=uN8FUe3oz58yUh5I,Reverse payment,0:0,0:36,1,Transaction,1,Payment done to the wrong person,0:5,call the UPI tollfree number or complain www.npci.org.in,,,,,,,,,,,,,,,
https://youtube.com/shorts/c8ixqup9WSA?si=swkd3Fwv5kjD1meq,Fraud Transaction on Credit Card?,0:00,0:36,1,Transactions,1,"Unauthorized transaction of Rs 50,000 due to stolen credit card.",0:10,Customer reports the theft and unauthorized spending.,Customer service,1,"Bank representative initially refuses to help, citing inability.",0:20,"Bank representative offers partial relief but still demands Rs 10,000 payment.",Claimed benefit,1,"Citing RBI's Customer Protection Act, the customer states there should be no liability if reported within three working days.",0:40,Customer knowledge of RBI regulations influences the resolution of the issue.,Service types,1,Discussion on customer protection and fraud reporting.,0:50,Awareness of consumer rights and RBI guidelines.
https://youtube.com/shorts/TEVEdq3J8ks?si=xokQ3NydVmMsZvyc,Reverse Payment | NPCI | Sent money on wrong UPI,0:00,0:36,0,Transactions,0,Describing the issue of sending money to the wrong recipient via UPI.,0:10,Recognizing the inconvenience caused by such incidents.,Customer service,0,Providing solutions to retrieve money sent to the wrong person via UPI.,0:30,"Listing three methods to recover the mistakenly transferred money: UPI's toll-free number, www.npci complaint registration, and branch manager assistance.",Service types,0,Highlighting the reliability of these methods for resolving UPI transaction issues.,0:50,Encouraging audience engagement by inviting comments about personal experiences with UPI mistakes.,N/A,0,N/A,N/A,N/A
https://youtube.com/shorts/-jks2XoC8VY?si=Pr6pL-pXQU9QtDdm,Fraud at ATM? Do This ASAP,0:00,0:35,0,Service types,0,Non-Dispensing ATM,0:05,Reporting ATM issues immediately,Claimed benifit,0,Complaint Process,0:10,Steps to file a complaint with the bank,RBI Guidelines,0,Refund Timeline,0:15,RBI mandates refund within 7 days,Customer Rights,0,Penalty for Delay,0:20,Penalty of 100 rupees per day for delay in refund
https://youtube.com/shorts/RQTmuq-Ragg?si=gXN1OQfOQdCMO0TE,No tax on fix deposite,0:0,0:34,1,Claimed benefit,1,Cut tax from FD,0:5,It is the Tds cut ,Customer Service,0,,,No cause,,,,,,,,,,
https://youtube.com/shorts/ksxJAqA34PI?si=3N2VnSTgdOy6ROb7,Get refund in fraud/wrong UPI transaction,0:0,0:34,1,Transaction,1,refund the wrong tansaction,0:24,,,,,,,,,,,,,,,,
https://youtube.com/shorts/2djhvbmQaB8?si=7_E9N-ZnfFnH2LMC,Latest Google pay and phpay scam,0:0,0:33,1,Transaction,1,An number will send 10 or 20 rs the scammer will request you repay that money osing it was send by mistake,,As soon as you repay the money you became a victime of malware+human engineering pushing scam,,,,,,,,,,,,,,,
https://youtube.com/shorts/juAqI8VcG0s?si=NbHDWwDC-qF7MKW5,UBI Request Payment Scam Warning,0:00,0:33,0,Customer Service,0,Explanation of UBI features,0:10,Clarification of Pay and Request Payment options,Scammer tactics,0,Exploitation of user confusion,0:30,Description of scammer methods,PIN security,0,PIN usage warning,0:50,Advice against entering PINs for unexpected transactions,Awareness,0,User education,1:10,Advice to stay vigilant and aware of transaction details
https://youtube.com/shorts/CU4W6Kphwjc?si=iCehomHRdGIlue9V,UPI Payment me Scam ,0:00,0:33,0,Transactions,0,Discussing the issue of paying to the wrong UPI and the perceived loss of money.,0:10,Explaining the process to get a refund for a wrong UPI transaction.,Customer service,0,Instructing viewers to search NPCI on Google for refund procedures.,0:20,Providing steps to navigate to the complaint section on NPCI's website.,Claimed benefit,0,Selecting the option for incorrectly transferred to another account.,0:30,Instructing viewers to submit transaction details like transaction ID.,Service types,0,NPCI and the bank collaborate to resolve the transaction issue.,0:50,Encouraging viewers to subscribe for more helpful videos.
https://youtube.com/shorts/CSrsWV09Y1g?si=1MAzllFlRHAWXXQR,UPI – How to Retrieve Money Sent to Wrong UPI ID,0:00,0:30,1,Transactions,1,Complaint,0:10,Money sent to wrong UPI ID,Customer service,1,Complaint,0:15,Report the transaction to customer service,Claimed benefit,1,Positive resolution,0:25,Ensures steps to retrieve money are provided,Service types,0,None,N/A,N/A
https://youtube.com/shorts/vZCm1RftnXQ?si=3dWGIqjPRuQ7B4G6,Benifitnof HUF Account,0:0,0:28,1,Claimed benifit,1,You are required to pay huge Taxes,0:10,If you are earning income from different sources,Service types,1,Transfer income upto Rs 250000 below taxable limit,,there are a transaction limit,,,,,,,,,,
https://youtube.com/shorts/vZCm1RftnXQ?si=akU43CiEJpjC46xP,Benifit of HUF account,0:0,0:28,1,Claimed benifit,1,Required to pay huge taxes,0:15,If you are earning income from different sources,,,,,,,,,,,,,,,
https://youtube.com/shorts/8d3hBmsDKNA?si=MvcuilTwBqLMclMr,Phonepe Fix Could not initiate transaction please try again later,0:0,0:27,1,Transaction,1,Not initiate transaction ,0:19,Internet connection is slow,,,,,,,,,,,,,,,
https://youtube.com/shorts/KVbJbX5EcnM?si=n_d0btulLEFApZV8,Online transaction failed,0:0,0:27,1,Transaction,1,Online transaction failed in devid card,,the SMS service is not active . or in your devit card the ecommerce service is not accitivated,,,,,,,,,,,,,,,
https://youtube.com/shorts/cvwsHlaxfqw?si=rC407NjSKuM__qjM,Bajaj Finance Scam Exposed,0:0,0:27,1,Customer service,1,asked for loan,0:7," asked for sent the Adhar card,pan card,photo copy",,,,,,,,,,,,,,,
https://youtube.com/shorts/OPyAaE6s1VM?si=4CIydG5JWF-98s4z,Benifit of Medical expences,0:0,0:25,1,Customer service,1,Paying medical expences of your sinior citizen parant,0:17,You can claim deducation of that expences in your ITI,,,,,,,,,,,,,,,
https://youtube.com/shorts/GHT8RfgqwDg?si=gIlFNAfaJpwThkRC,What causes bank crisis?,0:0,0:24,1,Service types,1,the various bank crisis,0:5,"the Economis recessions,poor landing practices,Excessive risk taking,lack of regulation or oversight& external shocks like pandemics or natural disastiers",Transaction,0,,,No Cause,,,,,,,,,,
https://youtube.com/shorts/ilw2CMJzrzE?si=Tprq9wk7LJV6_oop,How to Retrieve Wrong UPI Payment,0:00,0:20,1,Transactions,1,Wrong transaction,0:10,Method to recover money from wrong UPI transactions,Customer service,1,None,N/A,N/A,Claimed benefit,1,Money recovery,0:15,Ensures money recovery with the given trick,Service types,1,None,N/A,N/A
https://youtube.com/shorts/-axS7x6LWpI?si=N33YmL1TR9SVhcBm,"Phonepe,credit card to bank transfer charge",0:0,0:10,1,Transaction,1,"In phpay for transaction (10,000) you have to pay Rs.150",0:8,You have to pay for transaction,,,,,,,,,,,,,,,
https://x.com/GelNerd/status/1723443932158193939,"All you lot in the back pocket of 
@wbpictures
 for your reviews / previews / freebies - shame on you supporting a studio so happy to bin off projects, insulting those hard working cast and crews in the industry, all to get some cash in the bank.",0,0:05,0,Customer service,0,No complaint,,No cause,Transaction,0,No complaint,,No cause,,,,,,,,,,
https://youtu.be/EOqjkeZ1izM?si=DD9AynYR0WgdqJiw,DHFL Scam - India's Biggest Banking Scam #shorts #bankingawareness,0:00,,1,Transaction,1,"Rs. 34,000 crore scam",0:00,DHFL misappropriated loans,Customer service,1,Loan misuse,0:15,Loan misuse by DHFL,Claimed benefit,1,NPA declaration,0:30,Accounts declared NPA,Legal action,1,CBI investigation,0:45,CBI seized assets
